,Name,Star,Location,Date,Title,Review
753,Tasha,1.0,the United States ,"October 29, 2022",Itchy & Thin,"This nightgown is pretty much an extremely thin, sheer, see through material. My daughter tried it on & the fit (size wise), was as expected. However, my daughter didn’t like it. She said it was uncomfortable with where the inside seem was on her tummy. When I felt inside, I understood why. The seem is placed odd right over the belly & it very itchy. My daughter is not husky, she is also not a picky kid. If she doesn’t like something that much when it has Tiana on it ( her favorite Princess 👑), that says something! Her skin was irritated just after trying it on. I returned it so we could order something else that wasn’t see through & comfortable for her."
754,Tory ,1.0,the United States ,"September 21, 2022",This came as a costume? Not a night gown!,"We ordered all the other Disney night gowns but this came as a costume, it’s like costume material. Cute for Halloween or dress up but not for bed lol. It has a giant bow on it and the gown is ruff. I should’ve sent back but it’s cute for costume."
755,allykat07,1.0,the United States ,"December 28, 2021",Glitter bomb,This is a very cute nightgown but has too much glitter. Upon first wash my entire load is covered inside and out with glitter everywhere! I’ve spent 3 hours lint rolling each piece of clothing on the inside and outside and wiping down my washer. I will not be giving this to my daughter to wear now. Poor design to have this much loose glitter on it. Would have been beautiful without it. Now it’s a waste of money and an upset child and annoyed mom.
756,Hannah ,1.0,the United States ,"January 14, 2021",Watch video for details,"The media could not be loaded.
                



 UNCOMFORTABLE!! The elastic around the arms is tight. My daughter wears an average size 8 in all brands (Target’s Cat & Jack, Primary, etc.) so that’s what we ordered. The bodice firs but the elastic in the arms is way too tight and the tulle is cheaply made so it feels scratchy.We pre-washed and wore once and now realize that it’s just too uncomfortable to wear all night.The quality is just awful. Very disappointed and do not recommend."
757,S Probus,1.0,the United States ,"August 4, 2022",Runs very small,My granddaughter very disappointed it was tight. Cheaply made. Sleeves scratchy
758,Barbara D.,1.0,the United States ,"June 2, 2022",Frozen dress,This product was very cheap I Conor even give it as a gift.
759,Corazon,1.0,the United States ,"November 21, 2021",Different from the sellers image,"The dress i recieved is not the one pictured. It has a white breast, not blue like the rest of the dress. This is a costume. Expect to wear it over a shirt because of the scratchy material."
760,Ronald S. Riggins,1.0,the United States ,"June 20, 2022",Poor quality control,Poor quality control. This would scare my granddaughter
761,Eva Cooke,1.0,the United States ,"June 24, 2022",Only came in one size.,Didn’t have the size that was advertised.
762,Gloria Hoskins,1.0,the United States ,"March 24, 2022",Was sent $18 version without shiny sleeves vs $40 that I paid,"There are two rapunzel gowns, the one pictured is not the one you receive."
763,LV,2.0,the United States ,"September 30, 2022",Im not using it,"We have the Belle one and it’s beautiful, very comfortable. My daughter loves how beautiful she looks in this pajama. However, there’s glitter everywhere. In the washer, in the bed, in my baby’s face, everywhere. Every time I have to remove a glitter from the baby’s face. My daughter loves the pajama and it’s beautiful but the glitter part make you not want to deal with that. So we stopped using it. There’s other pajamas that don’t have the glitter. Example the Cinderella one has glitter but they don’t come off but the Belle one is very frustrating."
764,Amazon Customer,2.0,the United States ,"July 9, 2022",Cute but too heavy,"This dress is adorable and my 3 year old loves it. However, this is better for colder weather. The dress is heavy and has a lot of layers that would certainly make a sleeping child really hot. We bought it during the warm season and haven’t been able to wear it since. It feels more like a costume than a night gown."
765,Amazon Customer,2.0,the United States ,"April 27, 2021","If polyester doesn't bother you, definitely buy 2 sizes up","I read the reviews suggesting to size up but the size 5 was sold out so I got the size 4. My 3 1/2 year old is  41 inches tall and the gown ended  several inches above her ankles.. A size 6 would have been better.. Not thrilled with the material.. Unlike cotton,, the polyester material doesn't look like it'll be comfortable during those warm spring/summer nights.  I'm to lazy to even bother exchanging it, I'll keep the size 4 and just have her wear it for this summer. Will supplement with cotton pj's from other stores"
766,Jennifer Port,2.0,the United States ,"June 9, 2021",Does NOT run true to size,"I ordered a 3T for my 2 year old in the hopes she would have room to grow in it. She is tall and skinny. This hardly fits her! Very disappointed :( It's cute, but wish I had ordered a larger size or they offered a chance to exchange the product. Please update your sizing to say it runs small!"
767,Kindle Customer,2.0,the United States ,"November 12, 2021",Did not receive pajamas as pictured,"Ordered this for my daughter, definitely was not as pictured, the top was actually white and the skirt was completely different. I would exchange but she does love it so I'm not too mad. Just buyer beware if you wanted something specific."
768,Jill H.,2.0,the United States ,"October 25, 2021",Not Disney Princess Nite gown Quality,"I ordered a size 6 but it was to small & my granddaughter still wears girls 5/6.  I sent it back,I ordered her size 6  Disney Princess nite gowns thru Target and they fit great with room to grow."
769,Kelly,2.0,the United States ,"January 1, 2022",Horrible Perfume Sell,"I ordered the Tiana nightgown and it’s adorable. However, it reeked like an awful perfume or pledge like scent. I washed it 4 times and it still has an odd smell."
770,Sarah,2.0,the United States ,"December 2, 2021",Not as shown,"Picture shoes Snow White gown, but actually came as the pink with different princesses on it which we already had. But daughter opened it and wanted to keep it anyway... Wish it was accurate advertising"
771,Joseph Spurgeon,2.0,the United States ,"December 23, 2021",Thin. Extremely!,I have bought many night gowns for my daughter and never have they look liked this one. (Ariel) it’s literally see-through! Not happy at all with the quality.
772,Karla Williams,2.0,the United States ,"October 3, 2021",glitter come out I saw one  close to my baby eyes I’m afraid that can get into her eyes,I like it but it’s to big and glitter comes off as well
773,Alyson M,3.0,the United States ,"November 28, 2022",Super cute BUT,This is absolutely adorable my daughter is in love with it BUT runs small..... shes a 2-3T in all clothing so I bought a 4T so she had it for awhile & it's snug !! I give it a month before she out grows it ☹️ super bummer when I thought she would get atleast 6 months out of it
774,Kyle,3.0,the United States ,"October 2, 2022",Disappointed,This mighty is adorable. Our granddaughter was wearing a 24 months. We bought the 2T knowing it would be a bit big and she’d have some room to spare. Not so. It fit well until the first wash. Our 2 year old is tiny! And the 2T was so tight across her chest that it left marks and she couldn’t wear it after the first wash. Definitely size UP! At this price it shouldn’t shrink like this.
