,Name,Star,Location,Date,Title,Review
792,Michele M.,2.0,the United States ,"November 17, 2017",Pink Fleece??,Bought this for my friend's little boy.  My friend is in the Marines.  The fleece top is pink!  Don't think he'd appreciate that- returning! Sorry all PC people.  Pink is for girls!
793,Amazon Customer,2.0,the United States ,"October 7, 2018",Not true to image color.,"Purchased this for my grandson, the jacket is pink vs orange pictured...passed on to my granddaughter."
794,Epell,2.0,the United States ,"December 1, 2017",Fleece color,"The shirt and pants are cute, however the orange fleece is not orange.  It is more pink/salmon in color.  Very disappointing."
795,PommeDhappy31,2.0,France ,"August 29, 2022",,La veste n’est pas en polaire description erronée
796,Amazon Customer,2.0,the United Kingdom ,"January 24, 2022",,The grey top fit nice and is good quality.The blue hoodie is tiny.The pants had no elastic in at all so he couldn’t keep them on grey kept falling off him.
797,LuluAleman,2.0,Mexico ,"December 1, 2021",,"Esperaba que el suéter fuera tela polar y la playera fuera una sudadera, pero no, es tela muy delgada como para otoño."
798,Rosalía Rosas,2.0,Mexico ,"January 29, 2021",,Buena calidad como siempre. Pero en la descripción dice que la sudadera es de poliéster y mentira es de algodón. Para que lo tomen en cuenta. Es un pantalón con dos playeras.
799,Lynne,3.0,the United States ,"December 6, 2021",2 of the 3 fit 4 year old,the shirt and the jacket fit but the pants were too big in the waist and there's no way to adjust as the drawstring is just for show.
800,George Romer,3.0,the United States ,"November 18, 2021",Ok,Pants for the 2t were too big but shirt and jacket fit ok
801,Tina Major,3.0,the United States ,"February 4, 2018",Love this outfit for my twins,"Love this outfit for my twins! The only reason I didn’t give it 5 stars is because the pants get all fuzz on it from the pull over fleece. All you can see are white/gray fuzz all over the blue pants. Next time, we will wear different pants!"
802,Shane Ervin,3.0,the United States ,"December 29, 2018",Color isn’t correct,The color of the jacket is more like a coral and not a red color
803,Amazon Customer,3.0,the United States ,"April 14, 2018",I thought the photo showed an orange jacket and orange ...,I thought the photo showed an orange jacket and orange on the sweater but in person it’s more of a pink.
804,Vance Bishop,3.0,the United States ,"February 27, 2018",Three Stars,Nice set but pants way too big in the waist.
805,Amazon Customer,3.0,the United States ,"November 20, 2018",Demasiado grande,Demasiado grande
806,MORGANE MENARD,3.0,France ,"October 5, 2022",,"Super ensemble mais plus tôt printemps été au lieu de l'hiver.L'annonce correspond pas à la matière décrite, ce n'est pas un pull polaire."
807,ROSA A.,3.0,Mexico ,"November 1, 2022",,La tela de la sudadera es delgada es más bien un pantalón y dos playeras de manga larga.La calidad es buena. Ropa de entre tiempo
808,Nermin,3.0,Germany ,"October 22, 2021",,"Der Artikel sieht aus wie abgebildet aber leider sehr dünn. Ich dachte das Outfit wäre super für den Herbst aber die Hose ist so dünn, die würde ich ihm nicht ohne Strumpfhose anziehen. Der Pulli hat leider auch nicht den überzeugenden Nenner gegeben. Ebenfalls dünn. Daher Rückgabe. Ich vermute die Kleidungsstücke würden nach einigen Waschgängen nicht lange halten."
809,paisley11,4.0,the United States ,"March 6, 2021",No drawstring in pants,"There is a fake drawstring in the pants so I was dissapointed about that as my grandson is very slim and the pants don't fit. The shirt and sweatsshirt are nice. The pants are cotton and not too soft, I'd recommend washing a few times with softener before wearing."
810,Boram K.,4.0,the United States ,"September 8, 2020","buenas Remeras, pantalon grande","Bonitos, el algodon de las remeras es un poco rigido pero de buena calidad. El pantalon es MUCHO mas grande, no es acorde a la talla de la remeras."
811,Socorro Garay,4.0,the United States ,"February 14, 2021",Good for gifts,Good for gift and just in time
812,Amazon Customer,4.0,the United States ,"October 11, 2018",Very cute. Color off from picture.,Very cute outfit. The color of the orange fleece jacket was quite faded in comparison to the picture. Other than that this outfit is excellent as are most of Carter's products.
813,Chelsea,4.0,the United States ,"January 16, 2019",Super Cute,The fit was great and the detail on the shirt holds up to my rough and tumble wild child.
814,JW,4.0,the United States ,"August 27, 2018",Overall great buy.,Cute outfit especially the pants. The fleece is more of a salmon color rather than red. Overall great buy.
815,Maria Sánchez,4.0,the United States ,"December 14, 2018",Q agrade..,No me agrado q el pantalón no tiene un buen ajuste a la cintura
816,CARMEN N. RODRIGUEZ,4.0,the United States ,"October 29, 2019",Good,Good
817,Falicia,4.0,the United States ,"January 5, 2018",but its super cute and soft,"dose run a little small, i would order a size up to fit longer, but its super cute and soft!"
818,Jillian,4.0,the United States ,"January 3, 2019",Cute!,Slightly different in color more of a salmon tone.
819,rusonad,5.0,the United States ,"February 3, 2022",love it,they are good materials... all cotton. we are happy to get it
820,Nurley,5.0,the United States ,"December 5, 2021",Simple Joys by Carter's Toodler 3-Piece,"This is a gift for my great great nephew for a Christmas gift.  It looks nice and I hope that he will wearing this outfit,"
821,Ilana,5.0,the United States ,"January 12, 2022",Perfect!,We love it! Is a good value for money
822,Taylor Elizabeth,5.0,the United States ,"December 19, 2021",Loved it!,Loved! Fit perfectly and is super cute!
823,Darrell Anthony,5.0,the United States ,"November 25, 2021",He loved it,Fit well
824,Brenda Herrington,5.0,the United States ,"November 9, 2021",Cute outfit,Carters is good quality
825,Chet,5.0,the United States ,"February 13, 2021",Great set for value and price!,This is an unbelievable price for so many pieces of matching clothing. The quality is excellent and it is definitely one of the best gift deals that I have come across for toddler clothing.
826,R. Mercier,5.0,the United States ,"March 3, 2021",Good quality and fit,I really like the quality of the materials and the fit. My son is 12 months so I sized up to 18 months so that he could possibly wear it longer.
827,D.I.,5.0,the United States ,"August 2, 2021",Great fit,"Grandson loved his clothes , it brightened his birthday ."
828,Johnny,5.0,the United States ,"February 24, 2021",Go us postal service,It finally arrived guess the ice & snow slowed it down or Fed ex wrecking their trucks
829,Anaheeta Arshad,1.0,the United States ,"December 11, 2022",threads felling from socks,"The socks leaves threads on toes every time my child wears them , its threads are every where on my carpet, beware not good quality at all"
830,Amazon Customer,1.0,the United States ,"November 8, 2022",Holes!!,"I chose these socks for my son because of the thousands of great reviews.  They fit him perfectly and comfortably.  Unfortunately, LITERALLY every sock developed a hole in the heal after only the second or third use.  Very disappointed!!"
831,N. T. E.,1.0,the United States ,"December 11, 2022",Falls apart after a couple of wears,Low quality socks that fall apart after just a couple of wears.
832,CT,1.0,the United States ,"September 23, 2022",Tear very easily - Not worth buying,"Unfortunately, MULTIPLE pairs of these socks ripped at the top trim after one wash. The tear is in the same place, so it is clearly the sock and not “wear and tear”. We also bought them only a week or two ago.Truly not worth buying, even if the price looks right."
833,Hanna,1.0,the United States ,"December 4, 2022",Size,The size of the product was way too small and thin
834,Aaron,1.0,the United States ,"November 27, 2022",Holes in less than a month,Holes in all the socks after less than a month of wear!
835,Tavia A.,1.0,the United States ,"November 13, 2022",Quality,The quality of this item is no good & they slip up and down.
836,JustSaying99,1.0,the United States ,"December 10, 2022",Poor quality,"The media could not be loaded.
                



 Got these a couple weeks ago.Whatever you do…DONT pull on a loose string or the sock will disintegrate."
837,Amanda Reyes,1.0,the United States ,"October 13, 2022",The sizing does not make sense,Purchased a medium before and was way to big on my sons foot. Bought a small and now it doesn’t even fit his feet.
838,Angela,1.0,the United States ,"October 16, 2022",Holes within 1 month of purchase,Do not buy! They breakdown very easily and for us they lasted less than 1 month.
839,Marissa Anderson,2.0,the United States ,"October 23, 2022",Still giving “toe jam” a year later.,"I hate these socks. My son has had them for a year and they still leave new sock fuzz between his toes and all over my house. I’ve washed them. Washed inside out, double dried them, hot water… I’ve even changed detergent and it’s no better. They just leave black pills everywhere that looks like mouse poop. I hate that I bought them and though he’s not outgrown them, I’m buying new ones because I hate these so much."
840,Andrey,2.0,the United States ,"November 30, 2022",Threads and lint fall off.,"Inside, threads and lint fall off during wearing, all the legs of the child are black and in pellets. My daughter was scared by the sight of her feet. I do not recommend it, I will return it."
841,danielle christine fidai,2.0,the United States ,"October 3, 2022",Holes in socks,I love this socks my son feet fit perfectly in them. But the but im upset because I got this September 13 2022 and they already have a hole in them . I bought these before in a different size and noticed the same thing but I was hoping the product improved over time. I will be finding something new next time I need new socks for my son.
